_id,_pct_missed,_judgments,_hidden,_contention,_pct_contested,_gold_pool,_farg_secim,farg_secim_gold,farg_secim_gold_reason,sid,sent,pred,pred_no,senseid,ex0,ex1,ex2,arg0,arg1,arg2,arg3,arg4,farg,farg_secim_gold,farg_secim_gold_reason,_golden
856196479,0.00,8,false,"",0.0,,"","konuşan
kiminle konuştuğu","",4431,"Geçenlerde anneannemin komşuları babamın hemen evlenebileceğini , belki de başka bir kadın yüzünden evi terk ettiğini konuşuyorlardı . ",konuş,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>İşten sonra Nuruosmaniye'deki İkbal kahvesinde arkadaşlarla şiir ve edebiyat konuşuyoruz.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: konuşuyoruz<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: İşten sonra<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nerede, hangi lokasyonda gerçekleştiği (soyut da olabilir) (mahallede, konuşmasında, hayalinde)</b>: Nuruosmaniye'deki İkbal kahvesinde<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>sohbet edilen</b>: arkadaşlarla<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>konuşulan konu</b>: şiir ve edebiyat<br>",N.A,N.A,konuşan,kiminle konuştuğu,konuşulan konu,N.A,N.A,komşuları,"konuşan
kiminle konuştuğu","",TRUE
856196481,0.22,9,false,"",0.0,,"",konuşulan konu,"Neyi konuşuyorlardı ? "" babamın hemen evlenebileceğini , belki de başka bir kadın yüzünden evi terk ettiğini""",4431,"Geçenlerde anneannemin komşuları babamın hemen evlenebileceğini , belki de başka bir kadın yüzünden evi terk ettiğini konuşuyorlardı . ",konuş,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>İşten sonra Nuruosmaniye'deki İkbal kahvesinde arkadaşlarla şiir ve edebiyat konuşuyoruz.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: konuşuyoruz<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: İşten sonra<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nerede, hangi lokasyonda gerçekleştiği (soyut da olabilir) (mahallede, konuşmasında, hayalinde)</b>: Nuruosmaniye'deki İkbal kahvesinde<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>sohbet edilen</b>: arkadaşlarla<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>konuşulan konu</b>: şiir ve edebiyat<br>",N.A,N.A,konuşan,kiminle konuştuğu,konuşulan konu,N.A,N.A,ettiğini,konuşulan konu,"Neyi konuşuyorlardı ? "" babamın hemen evlenebileceğini , belki de başka bir kadın yüzünden evi terk ettiğini""",TRUE
856196482,0.14,7,false,"",0.0,,"","Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",Ne zaman ? Hangi sıklıkla ? ,4497,Birçok kez eroinden kurtulmak için yurtdışında değişik hastanelerde yatmış ama her seferinde kendisinden daha bencil olan eroine dönmüştü . ,dön,1,2,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Ertesi gün aynı yoldan Bodrum'a döndük.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: döndük<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: Ertesi gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereden geri geldiği</b>: aynı yoldan<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye doğru gittiği</b>: Bodrum'a<br>",N.A,N.A,geri gelen kişi,N.A,N.A,nereden geri geldiği,nereye doğru gittiği,seferinde,"Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",Ne zaman ? Hangi sıklıkla ? ,TRUE
856196484,0.00,8,false,"",0.0,,"",nereye doğru gittiği,Neye dönmüş ?,4497,Birçok kez eroinden kurtulmak için yurtdışında değişik hastanelerde yatmış ama her seferinde kendisinden daha bencil olan eroine dönmüştü . ,dön,1,2,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Ertesi gün aynı yoldan Bodrum'a döndük.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: döndük<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: Ertesi gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereden geri geldiği</b>: aynı yoldan<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye doğru gittiği</b>: Bodrum'a<br>",N.A,N.A,geri gelen kişi,N.A,N.A,nereden geri geldiği,nereye doğru gittiği,eroine,nereye doğru gittiği,Neye dönmüş ?,TRUE
856196487,0.25,12,false,"",0.0,,"",söylenen şey,Ne dedi?,4501,"Boş ver , dedi , bazı şeyleri unutmak gerek . ",de,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Eskilerin dediği gibi beşer, şaşar.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: dediği<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>söyleyen kişi</b>: Eskilerin<br>",N.A,N.A,söyleyen kişi,söylenen şey,N.A,N.A,N.A,ver,söylenen şey,Ne dedi?,TRUE
856196488,0.13,15,false,"",0.0,,"",anlatılan konu,"Ne söylediler ? ""Masanın öbür tarafında oturan yaşlı adamın doksan yaşında olduğunu""",4510,Masanın öbür tarafında oturan yaşlı adamın doksan yaşında olduğunu söylediler . ,söyle,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bu konak için de yine senelerden beri aynı şeyi söylerim.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: söylerim.<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin amacı, varış noktası (Eve, odaya vb.) ya da eylemden faydalanan varsa faydacı (annem için, arkadaşıma vb)</b>: Bu konak için (de)<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: yine<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: senelerden beri<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>anlatılan konu</b>: aynı şeyi<br>",N.A,N.A,anlatan,anlatılan konu,kime anlatıldığı,N.A,N.A,olduğunu,anlatılan konu,"Ne söylediler ? ""Masanın öbür tarafında oturan yaşlı adamın doksan yaşında olduğunu""",TRUE
856196489,0.20,10,false,"",0.0,,"","Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)", ,4526,Dün kutular açılınca ... ,aç,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kapıyı açıp içeri giriyorum.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: açıp<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>açılan şey/kişi</b>: Kapıyı<br>,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kollarını açtı.</i></font><br>,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bakan, tütün piyasasını açtı.</i></font><br>",açan kişi/şey,açılan şey/kişi,N.A,N.A,N.A,Dün,"Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)", ,TRUE
856196490,0.40,5,false,"",0.0,,"",açılan şey/kişi,"",4526,Dün kutular açılınca ... ,aç,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kapıyı açıp içeri giriyorum.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: açıp<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>açılan şey/kişi</b>: Kapıyı<br>,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kollarını açtı.</i></font><br>,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bakan, tütün piyasasını açtı.</i></font><br>",açan kişi/şey,açılan şey/kişi,N.A,N.A,N.A,kutular,açılan şey/kişi,"",TRUE
856196491,0.27,11,false,"",0.0,,"","Nerede (mahallede, konuşmasında, hayalinde)",Nerede yapılıyor ? ,4544,sekizonikibindokuzyuzdoksansekiz tarihli bildirisinde şöyle bir düşünce deneyi yapılıyor : Politzer'in otobüs kazası örneğini ele alalım . ,yap,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>gerçekleştirilen</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,yapan,yapılan,N.A,N.A,N.A,bildirisinde,"Nerede (mahallede, konuşmasında, hayalinde)",Nerede yapılıyor ? ,TRUE
856196492,0.00,3,false,"",0.0,,"",yapılan,"Ne yapılıyor ? "" şöyle bir düşünce deneyi """,4544,sekizonikibindokuzyuzdoksansekiz tarihli bildirisinde şöyle bir düşünce deneyi yapılıyor : Politzer'in otobüs kazası örneğini ele alalım . ,yap,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>gerçekleştirilen</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,yapan,yapılan,N.A,N.A,N.A,deneyi,yapılan,"Ne yapılıyor ? "" şöyle bir düşünce deneyi """,TRUE
856196493,0.17,6,false,"",0.0,,"",zannedilen şey (sanılan),"",4568,Pırıltılı göz bebeklerinde yansıdığımı sandım . ,san,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Sen beni aptal sandın herhalde.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: sandın<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>zanneden kişi</b>: Sen<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>zannedilen şey</b>: beni<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne sanıldığı</b>: aptal<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Genelde tüm cümleyi etkileyen, diğer argüman tanımlarına uymayan zarf öğeler (Mutlaka, muhtemelen vb...)</b>: herhalde<br>",N.A,N.A,zanneden kişi (sanan),zannedilen şey (sanılan),ne sanıldığı,N.A,N.A,yansıdığımı,zannedilen şey (sanılan),"",TRUE
856196494,0.00,8,false,"",0.0,,"",neye/nereye sürüklendiği,"(Örnek 1)  de çok benzer bir cümle verilmiş, inceleyiniz.",4571,Korkunç düşlerle dolu bir uykuya sürüklenmek üzereydim . ,sürükle,1,2,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Beni o düğüne sürükleme nolur.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: sürükleme<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>zorlanan</b>: Beni<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>zorla yaptırılan iş</b>: o düğüne<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Cümleyi bir önceki cümleyle bağlayan bağlaç (Ayrıca, Fakat, Buna rağmen vb.) ya da seslenme (Hayri, git başımdan), (Allahım, duy sesimi)</b>: nolur<br>",N.A,N.A,sürükleyen,sürüklenen,neye/nereye sürüklendiği,N.A,N.A,uykuya,neye/nereye sürüklendiği,"(Örnek 1)  de çok benzer bir cümle verilmiş, inceleyiniz.",TRUE
856196495,0.00,10,false,"",0.0,,"",koşan,"",4608,Islık kime çalınmışsa o koşardı . ,koş,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kollarını açmş ona koşuyordu.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: koşuyordu<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: Kollarını açmş<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye gittiği</b>: ona<br>",N.A,N.A,koşan,N.A,N.A,N.A,nereye koştuğu,o,koşan,"",TRUE
856196496,0.00,7,false,"",0.0,,"",nereden alındığı,"",4612,"MHP'den , DSP'den ve ANAP'tan oy aldık . ",al,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Sağ elinin çevik bir hareketiyle başındaki tülbendi çekip aldı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>alınan</b>: başındaki tülbendi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: Sağ elinin çevik bir hareketiyle<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: çekip<br>",N.A,N.A,alan kişi/şey,alınan,ne ile alındığı,nereden alındığı,nereye alındığı,ANAP'tan,nereden alındığı,"",TRUE
856196497,0.09,11,false,"",0.0,,"",alınan,"",4612,"MHP'den , DSP'den ve ANAP'tan oy aldık . ",al,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Sağ elinin çevik bir hareketiyle başındaki tülbendi çekip aldı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>alınan</b>: başındaki tülbendi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: Sağ elinin çevik bir hareketiyle<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: çekip<br>",N.A,N.A,alan kişi/şey,alınan,ne ile alındığı,nereden alındığı,nereye alındığı,oy,alınan,"",TRUE
856196498,0.00,8,false,"",0.0,,"",yazan,Kim yazıyor ?,4638,Hayır kendim yazıyorum . ,yaz,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Büyük bir heyecan, bir haz içinde şu satırları yazıyorum</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yazıyorum<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: Büyük bir heyecan, bir haz içinde<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>yazılan şey</b>: şu satırları<br>",N.A,N.A,yazan,yazılan şey,N.A,N.A,N.A,kendim,yazan,Kim yazıyor ?,TRUE
856196499,0.00,4,false,"",0.0,,"","Nerede (mahallede, konuşmasında, hayalinde)
Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)
Tüm cümleyi etkileyen, diğer tanımlara uymayan zarflar (Mutlaka, muhtemelen vb...)","Ne zaman güvenle iniş yapmasını sağlanıyor ? ""Tüm kötü hava şartlarında"" ",4657,"Tüm kötü hava şartlarında uçakların güvenle iniş yapmasını sağlayan ' sisteminin onsekiz havaalanında olmadığı , sistemin kurulu olduğu havaalanı sayısının onbeş'te kaldığı ortaya çıktı . ",yap,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>gerçekleştirilen</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,yapan,yapılan,N.A,N.A,N.A,şartlarında,"Nerede (mahallede, konuşmasında, hayalinde)
Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)
Tüm cümleyi etkileyen, diğer tanımlara uymayan zarflar (Mutlaka, muhtemelen vb...)","Ne zaman güvenle iniş yapmasını sağlanıyor ? ""Tüm kötü hava şartlarında"" ",TRUE
856196500,0.25,8,false,"",0.0,,"",yapan,Kim/ne  güvenle iniş yapıyor ?,4657,"Tüm kötü hava şartlarında uçakların güvenle iniş yapmasını sağlayan ' sisteminin onsekiz havaalanında olmadığı , sistemin kurulu olduğu havaalanı sayısının onbeş'te kaldığı ortaya çıktı . ",yap,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>gerçekleştirilen</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,yapan,yapılan,N.A,N.A,N.A,uçakların,yapan,Kim/ne  güvenle iniş yapıyor ?,TRUE
856196501,0.44,9,false,"",0.0,,"","Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)",Nasıl iniş yapıyor ? ,4657,"Tüm kötü hava şartlarında uçakların güvenle iniş yapmasını sağlayan ' sisteminin onsekiz havaalanında olmadığı , sistemin kurulu olduğu havaalanı sayısının onbeş'te kaldığı ortaya çıktı . ",yap,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>gerçekleştirilen</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,yapan,yapılan,N.A,N.A,N.A,güvenle,"Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)",Nasıl iniş yapıyor ? ,TRUE
856196502,0.00,8,false,"",0.0,,"",yapılan,Ne yapıyor ?,4657,"Tüm kötü hava şartlarında uçakların güvenle iniş yapmasını sağlayan ' sisteminin onsekiz havaalanında olmadığı , sistemin kurulu olduğu havaalanı sayısının onbeş'te kaldığı ortaya çıktı . ",yap,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>gerçekleştirilen</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,yapan,yapılan,N.A,N.A,N.A,iniş,yapılan,Ne yapıyor ?,TRUE
856196503,0.00,8,false,"",0.0,,"",genişleyen,"",4677,Ben merkezimden çıkıp başkalarına yönelmem dünyamı genişletmeye başladı . ,genişle,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Ünü, ölümünden sonra daha da genişlemişti.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: genişlemişti<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>genişleyen</b>: Ünü<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: ölümünden sonra<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Değişim miktarı (numerik değer: fiyatlar yüzde elli arttı), (nicel değer: az, çok, biraz), (karşılaştırma: benden fazla) vb. </b>: daha da<br>",N.A,N.A,genişleyen,N.A,N.A,N.A,N.A,dünyamı,genişleyen,"",TRUE
856196505,0.00,6,false,"",0.0,,"",nereye girildiği,Nereye girerken ?,4681,Potaya girerken arkadan gelen bir diğeri onları vurabilir . ,gir,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Birlikte kiliseden içeri giriyoruz, ben topallıyorum.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: giriyoruz<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin kiminle/kimlerle yapıldığı (Kardeşimle, NATOyla, onlarla)</b>: Birlikte<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>girilen yer</b>: kiliseden içeri<br>",N.A,N.A,giren kişi,N.A,N.A,N.A,nereye girildiği,Potaya,nereye girildiği,Nereye girerken ?,TRUE
856196506,0.00,9,false,"",0.0,,"",kızaran,"",4725,"Hamur , ayçiçeği yağında soba üstünde kızartılıyor . ",kızar,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Yüzü kızardı, utandı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: kızardı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kızaran</b>: Yüzü<br>",N.A,N.A,N.A,kızaran,N.A,N.A,N.A,Hamur,kızaran,"",TRUE
856196507,0.30,10,false,"",0.0,,"","Nerede (mahallede, konuşmasında, hayalinde)
Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)
Ne ile (uçakla, gözleriyle, çekiçle vb...)",Ne ile ya da nerede kızartılıyor ?,4725,"Hamur , ayçiçeği yağında soba üstünde kızartılıyor . ",kızar,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Yüzü kızardı, utandı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: kızardı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kızaran</b>: Yüzü<br>",N.A,N.A,N.A,kızaran,N.A,N.A,N.A,yağında,"Nerede (mahallede, konuşmasında, hayalinde)
Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)
Ne ile (uçakla, gözleriyle, çekiçle vb...)",Ne ile ya da nerede kızartılıyor ?,TRUE
